DMT-915-170113-MOSAIC
Coke analysis for 


Pearson Coal Petrography
Mon Jan 16 12:50:05 PST 2017
Petrographer: 

SUMMARY
Area, N pixels, % area
Total,3820953600
Coke,851947068,22.30
Binder,2969006532,77.70
Rmax Threshold, 4.2,,Anisotropy Threshold,0.12890625,,,,,,,
Rmax mean,6.788,,Additional:,, Rmin mean,4.442,Biref mean,2.346,FusedCarbon:,Rmax mean,6.987,Rmin mean,4.319,Biref mean,2.668,,
Predicted CSR,21
COMPONENT ANALYSIS
Area, N pixels, % area
Inert,171138888,20.09,LoInert,170240121,19.98,HiInert,898767,0.11
Pyrolytic,287455,0.03
FusedInert,265942,0.03
Spherulytic,30731,0.00
HiBiref,1083532,0.13
MedBiref,116835374,13.71
LoBiref,562305100,66.00
Anth,0,0.00
Coke and Component Histograms
Romax,Coke,Inert,Pyrolytic,FusedInert,Spherulytic,HiBiref,MedBiref,LoBiref,LoInert,HiInert,Anth
0.000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
0.100, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
0.200, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
0.300, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
0.400, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
0.500, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
0.600, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
0.700, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
0.800, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
0.900, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
1.000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
1.100, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
1.200, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
1.300, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
1.400, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
1.500, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
1.600, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
1.700, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
1.800, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
1.900, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
2.000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
2.100, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
2.200, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
2.300, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
2.400, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
2.500, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
2.600, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
2.700, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
2.800, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
2.900, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
3.000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
3.100, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
3.200, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
3.300, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
3.400, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
3.500, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
3.600, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
3.700, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
3.800, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
3.900, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
4.000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
4.100, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0
4.200, 1.4265900378684089, 0.5580533320175708, 3.7795775359132996E-4, 0.0, 0.0, 0.0, 5.188115748054902E-5, 0.8681068669397662, 0.5580529798830178, 3.5213455303540054E-7,0.0
4.300, 1.4305195073457309, 0.556811353449015, 4.0295930685684336E-4, 0.0, 0.0, 0.0, 4.4251575498115336E-5, 0.8732609430143611, 0.5568111186926463, 2.3475636869026703E-7,0.0
4.400, 1.4347073262067966, 0.5466793859545274, 3.9474283395268405E-4, 0.0, 0.0, 0.0, 4.366468457638967E-5, 0.8875895327337402, 0.54667891644179, 4.6951273738053405E-7,0.0
4.500, 1.4395410772163135, 0.5336291620408511, 3.5166504029802E-4, 0.0, 0.0, 0.0, 4.777292102846935E-5, 0.9055124772141361, 0.533628809906298, 3.5213455303540054E-7,0.0
4.600, 1.4485250860679058, 0.5218966256246332, 3.6082053867694043E-4, 0.0, 0.0, 0.0, 4.765554284412421E-5, 0.9262199843617515, 0.5218960387337115, 5.868909217256676E-7,0.0
4.700, 1.463211092358616, 0.5121822897100458, 3.6798060792199357E-4, 0.0, 0.0, 0.0, 4.8946702871920675E-5, 0.9506118753377762, 0.5121814680627553, 8.216472904159346E-7,0.0
4.800, 1.4829670145657452, 0.5026577543195442, 4.230309763798612E-4, 0.0, 0.0, 0.0, 5.2585426586619814E-5, 0.9798336438432347, 0.5026574021849911, 3.5213455303540054E-7,0.0
4.900, 1.5062006176186522, 0.4927543221499766, 4.1082364520796734E-4, 0.0, 0.0, 0.0, 5.5637259379593293E-5, 1.0129798345640884, 0.49275408739360793, 2.3475636869026703E-7,0.0
5.000, 1.5365213980641341, 0.4821570675327449, 4.1657517624087885E-4, 0.0, 0.0, 0.0, 6.608391778631016E-5, 1.053881671437362, 0.48215601112908574, 1.0564036591062016E-6,0.0
5.100, 1.5784432513593671, 0.4790535883386596, 4.2455689277634795E-4, 0.0, 0.0, 0.0, 8.979431102402715E-5, 1.0988753118169075, 0.4790524145568161, 1.1737818434513351E-6,0.0
5.200, 1.6317743815511316, 0.48094067740837626, 4.183358490060558E-4, 0.0, 0.0, 0.0, 2.0130358615190399E-4, 1.1502140647075976, 0.4809398557610859, 8.216472904159346E-7,0.0
5.300, 1.689422329228557, 0.4873423662043755, 4.047199796220204E-4, 0.0, 0.0, 0.0, 4.6998225011791463E-4, 1.2012052607944417, 0.4873413098007164, 1.0564036591062016E-6,0.0
5.400, 1.795422694030564, 0.5141283026283037, 4.171620671626046E-4, 0.0, 0.0, 0.0, 0.0010622725683234583, 1.279814956766774, 0.5141274809810132, 8.216472904159346E-7,0.0
5.500, 1.8954460443075318, 0.5450329221627183, 4.1950963084950717E-4, 0.0, 0.0, 0.0, 0.0021579979191852796, 1.347835614594779, 0.5450317483808748, 1.1737818434513351E-6,0.0
5.600, 2.015312763538967, 0.5854934170628544, 4.2173981635206475E-4, 0.0, 0.0, 0.0, 0.004073844644066549, 1.4253237620156936, 0.5854916563900892, 1.7606727651770027E-6,0.0
5.700, 2.1458348395888835, 0.6312214927418471, 4.2338311093289654E-4, 0.0, 0.0, 0.0, 0.007040226118836763, 1.5071497376172671, 0.6312194973127133, 1.99542913386727E-6,0.0
5.800, 2.2804847542476665, 0.6788650630111682, 4.162230416878434E-4, 0.0, 0.0, 0.0, 0.01114235890533049, 1.5900609919112956, 0.6788627154474813, 2.3475636869026703E-6,0.0
5.900, 2.4022220122248252, 0.7171866926361674, 4.0964986336451594E-4, 0.0, 0.0, 0.0, 0.016457829983399862, 1.668167722363709, 0.7171843450724804, 2.3475636869026703E-6,0.0
6.000, 2.508434244649575, 0.7389157421221385, 4.1399285618528593E-4, 0.0, 0.0, 0.0, 0.02310941693386989, 1.745995092737381, 0.7389128076675299, 2.9344546086283376E-6,0.0
6.100, 2.6002665930883864, 0.7497449360316362, 4.07889190599339E-4, 0.0, 0.0, 0.0, 0.031291263273647424, 1.8188225045925037, 0.7497410625515528, 3.873480083389406E-6,0.0
6.200, 2.6800385678421046, 0.7524987456145574, 4.229135981955161E-4, 0.0, 0.0, 0.0, 0.04132651114423461, 1.8857903974851171, 0.7524942852435522, 4.460371005115074E-6,0.0
6.300, 2.7426674587722157, 0.7456675700420393, 4.132885870792151E-4, 0.0, 0.0, 0.0, 0.053016439279535144, 1.943570160863562, 0.7456632270492185, 4.342992820769941E-6,0.0
6.400, 2.788992872031341, 0.7330673740871423, 4.235004891172417E-4, 0.0, 0.0, 0.0, 0.06687117326871299, 1.9886308241863684, 0.7330612704215563, 6.103665585946943E-6,0.0
6.500, 2.8232859649914306, 0.718690776690366, 4.162230416878434E-4, 0.0, 0.0, 0.0, 0.0832903858294633, 2.0208885794299136, 0.7186843208902269, 6.455800138982344E-6,0.0
6.600, 2.8408043068703885, 0.696370728046217, 3.9791204493000264E-4, 0.0, 0.0, 0.0, 0.10248312750810477, 2.041552539271137, 0.6963630984642346, 7.629581982433678E-6,0.0
6.700, 2.83889691137478, 0.665258466503696, 4.4075508221597635E-4, 0.0, 0.0, 0.0, 0.12476397183868236, 2.048433717950186, 0.6652466113070772, 1.1855196618858485E-5,0.0
6.800, 2.8171875814237795, 0.6236775968339855, 4.5272765701918E-4, 0.0, 0.0, 0.0, 0.15110680561670764, 2.041950216559698, 0.6236653895028136, 1.2207331171893885E-5,0.0
6.900, 2.765626279495571, 0.5692746864409656, 4.486194205671003E-4, 0.0, 0.0, 0.0, 0.18044102242276863, 2.0154618338330854, 0.5692562580660234, 1.8428374942185962E-5,0.0
7.000, 2.694754270813454, 0.507784950789924, 4.243221364076576E-4, 0.0, 0.0, 0.0, 0.21341384556534446, 1.973130917565409, 0.5077647617422165, 2.0189047707362965E-5,0.0
7.100, 2.6147658506878035, 0.44465391598718434, 4.4298526771853393E-4, 0.0, 0.0, 0.0, 0.25065782607987097, 1.9190107712184767, 0.44463067510668397, 2.3240880500336438E-5,0.0
7.200, 2.5228418298870183, 0.3820717415744425, 4.346514166300294E-4, 0.0, 0.0, 0.0, 0.2908366133375789, 1.8494988235583667, 0.3820401668428537, 3.157473158884091E-5,0.0
7.300, 2.427517480463939, 0.32644082061680385, 4.2913464196580816E-4, 0.0, 0.0, 0.0, 0.33365382742299665, 1.7669936977821727, 0.32640126416867954, 3.955644812431E-5,0.0
7.400, 2.3253222816420327, 0.2765898362126883, 4.2455689277634795E-4, 0.0, 0.0, 0.0, 0.3771282419625629, 1.6711788249267148, 0.2765412416443694, 4.8594568318885275E-5,0.0
7.500, 2.220028416131599, 0.23135815287529107, 4.183358490060558E-4, 0.0, 0.0, 0.0, 0.4205304689187568, 1.5677212237321765, 0.23129699884124727, 6.115403404381455E-5,0.0
