Sample DMT-915-170206-MOSAIC.  Wed Feb 08 10:34:38 PST 2017

Apparent R'max,,,,,,Apparent R'min,,,,,,Apparent R'bi,,,,,,Apparent anisotropy (R'bi/R'max),
mean:,6.674,,,,,mean:,4.475,,,,,mean:,2.198,,,,,mean:,0.315
mode:,6.650,,,,,mode:,4.050,,,,,mode:,0.350,,,,,mode:,0.240
s.d.:,1.408,,,,,s.d.:,1.253,,,,,s.d.:,1.459,,,,,s.d.:,0.173

Apparent R'max, frequency (whole), frequency (binder excl), frequency %, cumulative probability, _,Apparent R'min, frequency (whole), frequency (binder excl), frequency %, cumulative probability, _,Apparent R'bi, frequency (whole), frequency (binder excl), frequency %, cumulative probability, _,Apparent anisotropy (R'bi/R'max), frequency (whole), frequency (binder excl), frequency %, cumulative probability, _,
8.500, 10296240, 9976545, 1.0537233980877811, 90.84987579364744,,8.500, 830412, 665464, 0.07028627528397331, 99.33959710130986 ,,8.500, 126451, 126005, 0.013308641951785384, 99.918700626858 ,,0.332, 8862648, 7029638, 0.7424700225599358, 57.20335143765621 ,,
8.600, 9431881, 9145786, 0.9659785729532273, 91.81585436660066,,8.600, 749565, 603483, 0.06373984508132381, 99.40333694639119 ,,8.600, 112558, 112177, 0.011848129266500767, 99.93054875612451 ,,0.336, 8760547, 6999498, 0.7392866372305693, 57.94263807488678 ,,
8.700, 8603766, 8348279, 0.881745826442407, 92.69760019304307,,8.700, 679575, 547668, 0.057844667498501944, 99.46118161388969 ,,8.700, 99436, 99107, 0.010467676504230737, 99.94101643262873 ,,0.340, 8660083, 6963980, 0.7355352278036139, 58.678173302690396 ,,
8.800, 7831824, 7603358, 0.803067217021315, 93.50066741006438,,8.800, 615659, 495468, 0.052331306039695144, 99.51351291992938 ,,8.800, 87575, 87293, 0.009219882400676175, 99.95023631502941 ,,0.344, 8552072, 6923080, 0.7312153717992648, 59.40938867448966 ,,
8.900, 7100087, 6895077, 0.7282585270268318, 94.22892593709122,,8.900, 558025, 449848, 0.0475129238605617, 99.56102584378995 ,,8.900, 77252, 76985, 0.008131151943638728, 99.95836746697304 ,,0.348, 8452730, 6885247, 0.7272194521852661, 60.13660812667492 ,,
9.000, 6429043, 6243417, 0.6594301511113336, 94.88835608820256,,9.000, 502535, 406546, 0.042939368728583685, 99.60396521251853 ,,9.000, 67216, 66974, 0.007073790612109633, 99.96544125758516 ,,0.352, 8346584, 6838652, 0.7222980905587955, 60.858906217233724 ,,
9.100, 5799556, 5632674, 0.5949234316690492, 95.4832795198716,,9.100, 455813, 369411, 0.03901717183638464, 99.64298238435492 ,,9.100, 58704, 58532, 0.006182146984023667, 99.97162340456919 ,,0.355, 8249484, 6797309, 0.7179314449160618, 61.576837662149785 ,,
9.200, 5219560, 5070650, 0.5355624164992798, 96.01884193637088,,9.200, 409905, 333129, 0.035185068762659956, 99.67816745311758 ,,9.200, 50101, 49942, 0.0052748716031591255, 99.97689827617234 ,,0.359, 8152016, 6752826, 0.7132331526265393, 62.29007081477632 ,,
9.300, 4685012, 4550916, 0.48066807416115026, 96.49951001053203,,9.300, 370459, 301645, 0.031859730215359705, 99.71002718333294 ,,9.300, 42197, 42081, 0.004444593166724183, 99.98134286933906 ,,0.363, 8053963, 6706953, 0.7083880486048397, 62.99845886338116 ,,
9.400, 4189419, 4068135, 0.4296767103320674, 96.9291867208641,,9.400, 334039, 272211, 0.028750912568261632, 99.7387780959012 ,,9.400, 35888, 35771, 0.00377813127461065, 99.98512100061367 ,,0.367, 7956822, 6661831, 0.7036222651664964, 63.70208112854766 ,,
9.500, 3734637, 3625713, 0.382948066976197, 97.3121347878403,,9.500, 301836, 247812, 0.026173891376050386, 99.76495198727724 ,,9.500, 29485, 29404, 0.0031056490452783417, 99.98822664965896 ,,0.371, 7856660, 6611076, 0.6982615245430063, 64.40034265309066 ,,
9.600, 3319821, 3222029, 0.34031093395733447, 97.65244572179763,,9.600, 269645, 223033, 0.023556734602338248, 99.78850872187958 ,,9.600, 24697, 24617, 0.0026000463388524326, 99.99082669599781 ,,0.375, 7765926, 6566920, 0.6935977699775284, 65.09394042306819 ,,
9.700, 2945370, 2857631, 0.30182319107476424, 97.9542689128724,,9.700, 242420, 201496, 0.021281997710799513, 99.80979071959038 ,,9.700, 19777, 19733, 0.0020841984971594857, 99.99291089449497 ,,0.379, 7675761, 6520731, 0.6887192900512477, 65.78265971311944 ,,
9.800, 2600024, 2521012, 0.26626946816358504, 98.22053838103598,,9.800, 217471, 181071, 0.019124710205126547, 99.82891542979552 ,,9.800, 15870, 15839, 0.0016729144071610546, 99.99458380890212 ,,0.383, 7580481, 6468999, 0.6832553587354288, 66.46591507185487 ,,
9.900, 2295462, 2225113, 0.23501659457149715, 98.45555497560748,,9.900, 195768, 163222, 0.0172394996940491, 99.84615492948956 ,,9.900, 12529, 12501, 0.0013203550100334834, 99.99590416391216 ,,0.387, 7487696, 6418250, 0.6778952518316459, 67.14381032368651 ,,
10.000, 2022619, 1958247, 0.2068301885206956, 98.66238516412817,,10.000, 177219, 147555, 0.015584751916747836, 99.8617396814063 ,,10.000, 9771, 9746, 0.0010293720444593496, 99.99693353595661 ,,0.391, 7392358, 6363785, 0.6721426611891794, 67.8159529848757 ,,
10.100, 1773802, 1717023, 0.18135209234809008, 98.84373725647626,,10.100, 159137, 132106, 0.013953029288833924, 99.87569271069515 ,,10.100, 7617, 7589, 8.015498097067519E-4, 99.99773508576632 ,,0.395, 7300249, 6310738, 0.6665398396375238, 68.48249282451322 ,,
10.200, 1551018, 1502099, 0.15865180406085053, 99.00238906053711,,10.200, 143225, 118936, 0.012562014529974049, 99.88825472522512 ,,10.200, 5939, 5918, 6.250588712405532E-4, 99.99836014463757 ,,0.398, 7209921, 6257578, 0.6609250830313819, 69.1434179075446 ,,
10.300, 1353544, 1309888, 0.138350464461836, 99.14073952499895,,10.300, 128999, 107165, 0.011318762083008247, 99.89957348730813 ,,10.300, 4420, 4405, 4.6525588506499436E-4, 99.99882540052263 ,,0.402, 7113841, 6200032, 0.654847077319248, 69.79826498486385 ,,
10.400, 1179258, 1140425, 0.1204517702535555, 99.2611912952525,,10.400, 115943, 96122, 0.01015240096060205, 99.90972588826872 ,,10.400, 3271, 3261, 3.444266608846644E-4, 99.99916982718352 ,,0.406, 7030844, 6149378, 0.6494970043108297, 70.44776198917468 ,,
10.500, 1023585, 988766, 0.10443353580158893, 99.36562483105409,,10.500, 104488, 86590, 0.00914563158463756, 99.91887151985337 ,,10.500, 2298, 2291, 2.4197530821427971E-4, 99.99941180249174 ,,0.410, 6935628, 6090076, 0.643233529964377, 71.09099551913906 ,,
10.600, 888266, 856978, 0.09051407779411315, 99.4561389088482,,10.600, 93041, 76755, 0.008106859363423674, 99.92697837921679 ,,10.600, 1728, 1726, 1.823000357825608E-4, 99.99959410252751 ,,0.414, 6845189, 6028263, 0.6367048439204446, 71.7277003630595 ,,
10.700, 768410, 739481, 0.07810403623111513, 99.53424294507933,,10.700, 84236, 69425, 0.007332665120261723, 99.93431104433705 ,,10.700, 1210, 1206, 1.2737766115513807E-4, 99.99972148018867 ,,0.418, 6754895, 5972627, 0.6308285723151151, 72.35852893537461 ,,
10.800, 663831, 637539, 0.06733691488320716, 99.60157985996253,,10.800, 74481, 61146, 0.006458237543298859, 99.94076928188035 ,,10.800, 836, 833, 8.798141935508294E-5, 99.99980946160802 ,,0.422, 6661984, 5910074, 0.6242217275072898, 72.9827506628819 ,,
10.900, 572632, 548518, 0.057934510481565865, 99.6595143704441,,10.900, 67103, 55479, 0.005859689279178972, 99.94662897115953 ,,10.900, 599, 598, 6.316073082153613E-5, 99.99987262233884 ,,0.426, 6572364, 5848867, 0.6177570471537885, 73.60050771003569 ,,
11.000, 489557, 467906, 0.04942026526273989, 99.70893463570684,,11.000, 58887, 48921, 0.0051670336384346234, 99.95179600479797 ,,11.000, 407, 407, 4.298732014107894E-5, 99.99991560965898 ,,0.430, 6484499, 5789569, 0.6114939952871407, 74.21200170532283 ,,
11.100, 420458, 400499, 0.04230073309053969, 99.75123536879738,,11.100, 53043, 44117, 0.004659635392302289, 99.95645564019027 ,,11.100, 254, 254, 2.6827467606471867E-5, 99.99994243712659 ,,0.434, 6392323, 5727051, 0.6048908471776075, 74.81689255250043 ,,
11.200, 357969, 340199, 0.035931842767818425, 99.78716721156519,,11.200, 46603, 39128, 0.004132697455176099, 99.96058833764545 ,,11.200, 185, 185, 1.9539690973217696E-5, 99.99996197681756 ,,0.438, 6303983, 5663800, 0.59821027964384, 75.41510283214429 ,,
11.300, 306154, 289865, 0.030615562079529004, 99.81778277364472,,11.300, 41514, 34948, 0.003691206058666283, 99.96427954370411 ,,11.300, 99, 98, 1.035075521824505E-5, 99.99997232757278 ,,0.441, 6209961, 5597181, 0.5911739841144087, 76.00627681625869 ,,
11.400, 260594, 246000, 0.025982537634982268, 99.84376531127971,,11.400, 36858, 31038, 0.003278232049012364, 99.96755777575312 ,,11.400, 82, 82, 8.660835998939737E-6, 99.99998098840878 ,,0.445, 6125083, 5537173, 0.5848359420824041, 76.5911127583411 ,,
11.500, 222132, 209014, 0.02207607366356985, 99.86584138494328,,11.500, 33014, 27957, 0.002952816979001181, 99.97051059273213 ,,11.500, 42, 42, 4.43603795067645E-6, 99.99998542444673 ,,0.449, 6033634, 5471150, 0.5778625960438919, 77.16897535438498 ,,
11.600, 188782, 177030, 0.01869792129073541, 99.884539306234,,11.600, 29475, 24739, 0.0026129319756594133, 99.97312352470779 ,,11.600, 32, 32, 3.3798384386106287E-6, 99.99998880428517 ,,0.453, 5946171, 5405901, 0.5709709998476137, 77.7399463542326 ,,
11.700, 159580, 149457, 0.01578565905411197, 99.90032496528812,,11.700, 26510, 22159, 0.0023404325012586174, 99.97546395720904 ,,11.700, 28, 28, 2.9573586337843E-6, 99.99999176164381 ,,0.457, 5854795, 5338379, 0.5638393295022428, 78.30378568373484 ,,
11.800, 135937, 127075, 0.013421670609615332, 99.91374663589774,,11.800, 23708, 19710, 0.0020817692404804977, 99.97754572644952 ,,11.800, 12, 12, 1.2674394144789859E-6, 99.99999302908321 ,,0.461, 5769907, 5275275, 0.5571742881013027, 78.86095997183614 ,,
11.900, 115335, 107460, 0.0113499329034764, 99.92509656880121,,11.900, 21164, 17599, 0.0018588055232479088, 99.97940453197276 ,,11.900, 5, 4, 4.224798048263286E-7, 99.99999345156303 ,,0.465, 5675581, 5202551, 0.5494931827697551, 79.4104531546059 ,,
12.000, 98305, 91302, 0.00964332378515915, 99.93473989258638,,12.000, 18823, 15680, 0.0016561208366684022, 99.98106065280943 ,,12.000, 5, 5, 5.280997560329108E-7, 99.99999397966278 ,,0.469, 5586949, 5134537, 0.5423095474083907, 79.95276270201428 ,,
12.100, 83806, 77606, 0.008196751283335097, 99.94293664386971,,12.100, 16608, 13919, 0.0014701241023971612, 99.98253077691183 ,,12.100, 4, 4, 4.224798048263286E-7, 99.99999440214259 ,,0.473, 5496103, 5063108, 0.5347652199136558, 80.48752792192795 ,,
12.200, 71580, 65774, 0.006947054595135462, 99.94988369846484,,12.200, 14935, 12564, 0.0013270090683610845, 99.98385778598019 ,,12.200, 6, 6, 6.337197072394929E-7, 99.9999950358623 ,,0.477, 5406426, 4993290, 0.5273910461603146, 81.01491896808827 ,,
12.300, 61253, 55919, 0.005906168788660867, 99.9557898672535,,12.300, 13371, 11269, 0.001190231231404096, 99.9850480172116 ,,12.300, 5, 5, 5.280997560329108E-7, 99.99999556396205 ,,0.480, 5319754, 4924744, 0.5201512209849082, 81.53507018907317 ,,
12.400, 52106, 47458, 0.005012517362117839, 99.96080238461562,,12.400, 11822, 10017, 0.0010579950523537873, 99.98610601226396 ,,12.400, 0, 0, 0.0, 99.99999556396205 ,,0.484, 5228766, 4852224, 0.5124916621234069, 82.04756185119658 ,,
12.500, 44931, 40734, 0.00430232800009499, 99.96510471261571,,12.500, 10378, 8858, 9.355815287760655E-4, 99.98704159379272 ,,12.500, 3, 3, 3.1685985361974647E-7, 99.9999958808219 ,,0.488, 5135454, 4777086, 0.5045555902296467, 82.55211744142622 ,,
12.600, 38040, 34231, 0.003615480673914951, 99.96872019328963,,12.600, 9384, 7956, 8.40312332687105E-4, 99.98788190612541 ,,12.600, 3, 3, 3.1685985361974647E-7, 99.99999619768175 ,,0.492, 5049963, 4708021, 0.4972609482995641, 83.04937838972579 ,,
12.700, 33334, 29882, 0.003156138982148537, 99.97187633227178,,12.700, 8546, 7227, 7.633153881761826E-4, 99.9886452215136 ,,12.700, 1, 1, 1.0561995120658215E-7, 99.99999630330171 ,,0.496, 4959552, 4635300, 0.48958015982787023, 83.53895854955366 ,,
12.800, 28719, 25757, 0.002720456186439993, 99.97459678845821,,12.800, 7632, 6410, 6.770238879492638E-4, 99.98932224540154 ,,12.800, 0, 0, 0.0, 99.99999630330171 ,,0.500, 4870132, 4564078, 0.482057695663035, 84.02101624521669 ,,
12.900, 24903, 22256, 0.0023506803154640867, 99.97694746877369,,12.900, 6707, 5572, 5.885143687446643E-4, 99.98991075977028 ,,12.900, 2, 2, 2.112399024131643E-7, 99.9999965145416 ,,0.504, 4781882, 4492680, 0.4745166423867875, 84.49553288760347 ,,
13.000, 21320, 18975, 0.0020041408602593028, 99.97895160963394,,13.000, 6034, 5004, 5.28522236395962E-4, 99.99043928200668 ,,13.000, 1, 1, 1.0561995120658215E-7, 99.99999662016157 ,,0.508, 4690757, 4415364, 0.4663505302392994, 84.96188341784278 ,,
13.100, 18712, 16618, 0.001755194351293233, 99.98070680398524,,13.100, 5481, 4441, 4.690582038038504E-4, 99.99090834021048 ,,13.100, 1, 1, 1.0561995120658215E-7, 99.99999672578151 ,,0.512, 4607956, 4346611, 0.4590888417339932, 85.42097225957677 ,,
13.200, 16413, 14538, 0.0015355046021844397, 99.98224230858742,,13.200, 4860, 3899, 4.118121901894196E-4, 99.99132015240068 ,,13.200, 2, 2, 2.112399024131643E-7, 99.99999693702142 ,,0.516, 4516785, 4270835, 0.45108538431136325, 85.87205764388814 ,,
13.300, 14567, 12761, 0.0013478177347967834, 99.98359012632221,,13.300, 4173, 3262, 3.4453228119976577E-4, 99.99166468468188 ,,13.300, 2, 2, 2.112399024131643E-7, 99.99999714826131 ,,0.520, 4428697, 4195606, 0.4431397010020433, 86.31519734489018 ,,
13.400, 12714, 11104, 0.0011728052760115572, 99.98476293159823,,13.400, 3793, 2969, 3.135856354635514E-4, 99.99197827031733 ,,13.400, 1, 1, 1.0561995120658215E-7, 99.99999725388128 ,,0.523, 4340656, 4119731, 0.4351257872042439, 86.75032313209442 ,,
13.500, 11134, 9607, 0.0010146920286962383, 99.98577762362693,,13.500, 3341, 2542, 2.684859162507065E-4, 99.99224675623358 ,,13.500, 3, 3, 3.1685985361974647E-7, 99.99999757074112 ,,0.527, 4253875, 4046572, 0.4273987371939215, 87.17772186928835 ,,
13.600, 9677, 8243, 8.706262509152798E-4, 99.98664824987785,,13.600, 2940, 2240, 2.3658869095262889E-4, 99.99248334492454 ,,13.600, 1, 1, 1.0561995120658215E-7, 99.99999767636108 ,,0.531, 4172834, 3976807, 0.42003016129799436, 87.59775203058634 ,,
13.700, 8593, 7245, 7.652174193717338E-4, 99.98741346729722,,13.700, 2575, 1947, 2.0564204521641448E-4, 99.99268898696975 ,,13.700, 1, 1, 1.0561995120658215E-7, 99.99999778198102 ,,0.535, 4081437, 3896853, 0.41158542371922324, 88.00933745430557 ,,
13.800, 7591, 6320, 6.67518853061333E-4, 99.98808098615028,,13.800, 2249, 1671, 1.7649093865260842E-4, 99.99286547790841 ,,13.800, 2, 2, 2.112399024131643E-7, 99.99999799322093 ,,0.539, 3996568, 3823105, 0.40379616355764025, 88.4131336178632 ,,
13.900, 6585, 5438, 5.743619498334698E-4, 99.98865534810011,,13.900, 2044, 1510, 1.594861264903882E-4, 99.9930249640349 ,,13.900, 3, 3, 3.1685985361974647E-7, 99.99999831008078 ,,0.543, 3910218, 3747365, 0.3957965084532537, 88.80893012631645 ,,
14.000, 5667, 4563, 4.8194438710741496E-4, 99.98913729248721,,14.000, 1939, 1435, 1.5156463014152788E-4, 99.99317652866505 ,,14.000, 2, 2, 2.112399024131643E-7, 99.99999852132068 ,,0.547, 3822547, 3670226, 0.3876490910371292, 89.19657921735359 ,,
14.100, 5063, 4095, 4.325141935579365E-4, 99.98956980668078,,14.100, 1739, 1279, 1.3508791773589836E-4, 99.99331161658277 ,,14.100, 2, 2, 2.112399024131643E-7, 99.99999873256058 ,,0.551, 3737852, 3596045, 0.3798140974366737, 89.57639331479025 ,,
14.200, 4634, 3751, 3.961808888976361E-4, 99.98996598756968,,14.200, 1698, 1229, 1.2980692016999147E-4, 99.99344142350294 ,,14.200, 2, 2, 2.112399024131643E-7, 99.99999894380049 ,,0.555, 3658168, 3525040, 0.37231455280125036, 89.94870786759151 ,,
14.300, 4100, 3263, 3.4463829391441925E-4, 99.99031062586359,,14.300, 1436, 1010, 1.0667615083131927E-4, 99.99354809965378 ,,14.300, 0, 0, 0.0, 99.99999894380049 ,,0.559, 3569934, 3445191, 0.36388090531735595, 90.31258877290887 ,,
14.400, 3655, 2954, 3.1200169176316103E-4, 99.99062262755535,,14.400, 1433, 1009, 1.0657053088000114E-4, 99.99365467018465 ,,14.400, 2, 2, 2.112399024131643E-7, 99.99999915504038 ,,0.562, 3487139, 3371004, 0.35604527799719327, 90.66863405090606 ,,
14.500, 3473, 2773, 2.9288445878782857E-4, 99.99091551201414,,14.500, 1386, 964, 1.0181763307068492E-4, 99.99375648781773 ,,14.500, 1, 1, 1.0561995120658215E-7, 99.99999926066035 ,,0.566, 3402832, 3294391, 0.34795341667540336, 91.01658746758146 ,,
14.600, 3113, 2536, 2.678525017980286E-4, 99.99118336451593,,14.600, 1215, 801, 8.460158100582845E-5, 99.99384108939874 ,,14.600, 1, 1, 1.0561995120658215E-7, 99.99999936628029 ,,0.570, 3320903, 3219821, 0.34007733691392855, 91.3566648044954 ,,
14.700, 2926, 2339, 2.470453476757054E-4, 99.99143040986361,,14.700, 1146, 784, 8.28060418334201E-5, 99.99392389544057 ,,14.700, 0, 0, 0.0, 99.99999936628029 ,,0.574, 3238516, 3144235, 0.33209394728202785, 91.68875875177741 ,,
14.800, 2711, 2196, 2.3194167742447586E-4, 99.99166235154104,,14.800, 1091, 762, 8.048240290442107E-5, 99.99400437784348 ,,14.800, 0, 0, 0.0, 99.99999936628029 ,,0.578, 3156391, 3069178, 0.3241664306043154, 92.01292518238174 ,,
14.900, 2679, 2146, 2.2666067384012986E-4, 99.99188901221487,,14.900, 1000, 698, 7.372272602006024E-5, 99.9940781005695 ,,14.900, 0, 0, 0.0, 99.99999936628029 ,,0.582, 3078251, 2997046, 0.3165478522838822, 92.32947303466561 ,,
15.000, 2491, 1953, 2.0627600000455433E-4, 99.99209528821488,,15.000, 1048, 743, 7.847562382937646E-5, 99.99415657619332 ,,15.000, 0, 0, 0.0, 99.99999936628029 ,,0.586, 2996441, 2920858, 0.3085008794413551, 92.63797391410696 ,,
15.100, 2437, 1899, 2.0057251613346067E-4, 99.99229586073102,,15.100, 977, 693, 7.319462626346955E-5, 99.99422977081959 ,,15.100, 0, 0, 0.0, 99.99999936628029 ,,0.590, 2918927, 2849278, 0.300940603333988, 92.93891451744096 ,,
15.200, 2258, 1732, 1.8293396416174508E-4, 99.99247879469517,,15.200, 887, 653, 6.896982821074404E-5, 99.99429874064779 ,,15.200, 0, 0, 0.0, 99.99999936628029 ,,0.594, 2841745, 2777108, 0.2933180114554089, 93.23223252889636 ,,
15.300, 2075, 1615, 1.7057641577437546E-4, 99.99264937111094,,15.300, 916, 675, 7.129346713974308E-5, 99.99437003411494 ,,15.300, 0, 0, 0.0, 99.99999936628029 ,,0.598, 2760851, 2700877, 0.28526649695497996, 93.51749902585135 ,,
15.400, 1968, 1517, 1.602256487490573E-4, 99.9928095967597,,15.400, 925, 699, 7.382834597137839E-5, 99.99444386246091 ,,15.400, 0, 0, 0.0, 99.99999936628029 ,,0.602, 2685754, 2630141, 0.2777953640864312, 93.79529438993778 ,,
15.500, 1907, 1441, 1.5219852330085142E-4, 99.992961795283,,15.500, 873, 638, 6.738552894097197E-5, 99.99451124798985 ,,15.500, 0, 0, 0.0, 99.99999936628029 ,,0.605, 2610495, 2559615, 0.27034641140763577, 94.06564080134541 ,,
15.600, 1842, 1330, 1.404746953436033E-4, 99.99310226997834,,15.600, 875, 625, 6.601246957383619E-5, 99.99457726045942 ,,15.600, 1, 1, 1.0561995120658215E-7, 99.99999947190024 ,,0.609, 2530468, 2482876, 0.26224124197199383, 94.3278820433174 ,,
15.700, 1692, 1195, 1.2621598566586915E-4, 99.99322848596401,,15.700, 910, 674, 7.118784718842494E-5, 99.9946484483066 ,,15.700, 0, 0, 0.0, 99.99999947190024 ,,0.613, 2453417, 2410142, 0.25455908044093434, 94.58244112375834 ,,
15.800, 1628, 1126, 1.1892820071947168E-4, 99.99334741416473,,15.800, 829, 599, 6.32663508395646E-5, 99.99471171465746 ,,15.800, 0, 0, 0.0, 99.99999947190024 ,,0.617, 2383604, 2343318, 0.24750113282150568, 94.82994225657984 ,,
15.900, 1550, 1078, 1.1385843727849952E-4, 99.993461272602,,15.900, 849, 630, 6.654056933042687E-5, 99.99477825522678 ,,15.900, 0, 0, 0.0, 99.99999947190024 ,,0.621, 2307881, 2270552, 0.2398155914520075, 95.06975784803186 ,,
16.000, 1397, 954, 1.0076154838932147E-4, 99.9935620341504,,16.000, 845, 619, 6.537874986592735E-5, 99.99484363397664 ,,16.000, 0, 0, 0.0, 99.99999947190024 ,,0.625, 2237345, 2203410, 0.23272405668809518, 95.30248190471995 ,,
16.100, 1403, 945, 9.98109677441392E-5, 99.99366184511814,,16.100, 836, 627, 6.622370947647245E-5, 99.99490985768612 ,,16.100, 1, 1, 1.0561995120658215E-7, 99.9999995775202 ,,0.629, 2163340, 2131713, 0.22515142304643684, 95.52763332776638 ,,
16.200, 1403, 929, 9.812104659714848E-5, 99.99375996616473,,16.200, 810, 613, 6.474503015801853E-5, 99.99497460271628 ,,16.200, 0, 0, 0.0, 99.9999995775202 ,,0.633, 2094625, 2064676, 0.2180709783774012, 95.7457043061438 ,,
16.300, 1302, 912, 9.632550537847084E-5, 99.99385629167011,,16.300, 840, 636, 6.71742890383357E-5, 99.99504177700533 ,,16.300, 0, 0, 0.0, 99.9999995775202 ,,0.637, 2026938, 1999827, 0.21122163016160556, 95.9569259363054 ,,
16.400, 1191, 843, 8.903772043207338E-5, 99.99394532939054,,16.400, 797, 587, 6.199891142374694E-5, 99.99510377591675 ,,16.400, 2, 2, 2.112399024131643E-7, 99.99999978876009 ,,0.641, 1955843, 1930896, 0.20394114130498464, 96.16086707761038 ,,
16.500, 1220, 855, 9.030516129231641E-5, 99.99403563455184,,16.500, 787, 577, 6.094271191056556E-5, 99.99516471862866 ,,16.500, 0, 0, 0.0, 99.99999978876009 ,,0.645, 1887066, 1863862, 0.19686101349580262, 96.35772809110618 ,,
16.600, 1117, 780, 8.238365591579743E-5, 99.99411801820776,,16.600, 828, 613, 6.474503015801853E-5, 99.99522946365882 ,,16.600, 0, 0, 0.0, 99.99999978876009 ,,0.648, 1819802, 1798249, 0.18993097163728515, 96.54765906274346 ,,
16.700, 1079, 764, 8.069373476880672E-5, 99.99419871194253,,16.700, 854, 651, 6.875858830810776E-5, 99.99529822224711 ,,16.700, 0, 0, 0.0, 99.99999978876009 ,,0.652, 1752768, 1732541, 0.18299089588340303, 96.73064995862687 ,,
16.800, 999, 690, 7.287784946397465E-5, 99.99427158979199,,16.800, 738, 552, 5.8302213127612115E-5, 99.99535652446025 ,,16.800, 1, 1, 1.0561995120658215E-7, 99.99999989438005 ,,0.656, 1690351, 1671691, 0.1765639218524825, 96.90721388047935 ,,
16.900, 1060, 770, 8.132745519892824E-5, 99.99435291724718,,16.900, 777, 586, 6.18932914724288E-5, 99.99541841775172 ,,16.900, 1, 1, 1.0561995120658215E-7, 100.0 ,,0.660, 1623571, 1605801, 0.16960462326748083, 97.07681850374684 ,,
17.000, 957, 682, 7.203288889047929E-5, 99.99442495013608,,17.000, 758, 532, 5.618981410124936E-5, 99.99547460756582 ,,17.000, 0, 0, 0.0, 100.0 ,,0.664, 1560688, 1543949, 0.1630718180454513, 97.23989032179229 ,,
17.100, 973, 713, 7.530711111277381E-5, 99.9945002572472,,17.100, 749, 576, 6.083709195924743E-5, 99.99553544465778 ,,17.100, 0, 0, 0.0, 100.0 ,,0.668, 1497226, 1481785, 0.15650605939864534, 97.39639638119093 ,,
17.200, 905, 650, 6.865304659649785E-5, 99.9945689102938,,17.200, 737, 556, 5.8724692932884665E-5, 99.99559416935071 ,,17.200, 0, 0, 0.0, 100.0 ,,0.672, 1437142, 1422898, 0.15028641733194334, 97.54668279852287 ,,
17.300, 887, 646, 6.823056630975018E-5, 99.99463714086009,,17.300, 719, 558, 5.893593283552094E-5, 99.99565310528355 ,,17.300, 0, 0, 0.0, 100.0 ,,0.676, 1380418, 1367086, 0.14439155661520156, 97.69107435513807 ,,
17.400, 918, 647, 6.83361863814371E-5, 99.99470547704648,,17.400, 755, 572, 6.041461215397487E-5, 99.9957135198957 ,,17.400, 0, 0, 0.0, 100.0 ,,0.680, 1320411, 1307914, 0.13814181286240568, 97.82921616800049 ,,
17.500, 891, 641, 6.770246595131559E-5, 99.99477317951244,,17.500, 721, 543, 5.7351633565748876E-5, 99.99577087152927 ,,17.500, 0, 0, 0.0, 100.0 ,,0.684, 1263812, 1252108, 0.13224758586537116, 97.96146375386586 ,,
17.600, 874, 657, 6.939238709830629E-5, 99.99484257189953,,17.600, 788, 583, 6.15764316184744E-5, 99.9958324479609 ,,17.600, 0, 0, 0.0, 100.0 ,,0.688, 1207488, 1196390, 0.12636265342404282, 98.0878264072899 ,,
17.700, 870, 639, 6.749122580794174E-5, 99.99491006312533,,17.700, 797, 574, 6.062585205661115E-5, 99.99589307381295 ,,17.700, 0, 0, 0.0, 100.0 ,,0.691, 1152063, 1141611, 0.12057689811689745, 98.20840330540679 ,,
17.800, 928, 678, 7.16104086037316E-5, 99.99498167353394,,17.800, 772, 590, 6.231577127770135E-5, 99.99595538958422 ,,17.800, 0, 0, 0.0, 100.0 ,,0.695, 1099969, 1090227, 0.11514972254409844, 98.3235530279509 ,,
17.900, 901, 672, 7.097668817361009E-5, 99.9950526502221,,17.900, 789, 598, 6.316073088824646E-5, 99.99601855031511 ,,17.900, 0, 0, 0.0, 100.0 ,,0.699, 1046355, 1037182, 0.10954711223234528, 98.43310014018323 ,,
18.000, 837, 618, 6.527320430251643E-5, 99.99511792342642,,18.000, 748, 564, 5.956965254342977E-5, 99.99607811996765 ,,18.000, 0, 0, 0.0, 100.0 ,,0.703, 996951, 988352, 0.10438969001492789, 98.53748983019817 ,,
18.100, 818, 609, 6.432262365733415E-5, 99.99518224605008,,18.100, 751, 557, 5.8830312884202804E-5, 99.99613695028054 ,,18.100, 0, 0, 0.0, 100.0 ,,0.707, 948405, 940342, 0.09931887615749987, 98.63680870635567 ,,
18.200, 828, 594, 6.273832258203035E-5, 99.99524498437266,,18.200, 701, 534, 5.640105400388563E-5, 99.99619335133454 ,,18.200, 0, 0, 0.0, 100.0 ,,0.711, 900291, 892696, 0.09428650796231106, 98.73109521431797 ,,
18.300, 809, 603, 6.368890322721263E-5, 99.99530867327589,,18.300, 725, 552, 5.8302213127612115E-5, 99.99625165354767 ,,18.300, 0, 0, 0.0, 100.0 ,,0.715, 854335, 847275, 0.0894891441585569, 98.82058435847654 ,,
