Sample DMT-916-170112-MOSAIC.  Mon Jan 16 12:51:21 PST 2017

Apparent R'max,,,,,,Apparent R'min,,,,,,Apparent R'bi,,,,,,Apparent anisotropy (R'bi/R'max),
mean:,7.602,,,,,mean:,4.229,,,,,mean:,3.373,,,,,mean:,0.430
mode:,7.550,,,,,mode:,3.550,,,,,mode:,2.950,,,,,mode:,0.537
s.d.:,1.431,,,,,s.d.:,1.442,,,,,s.d.:,1.801,,,,,s.d.:,0.192

Apparent R'max, frequency (whole), frequency (binder excl), frequency %, cumulative probability, _,Apparent R'min, frequency (whole), frequency (binder excl), frequency %, cumulative probability, _,Apparent R'bi, frequency (whole), frequency (binder excl), frequency %, cumulative probability, _,Apparent anisotropy (R'bi/R'max), frequency (whole), frequency (binder excl), frequency %, cumulative probability, _,
8.700, 25465875, 25359931, 2.01136150139522, 78.80474646058619,,8.700, 1185031, 1159848, 0.09199049311967783, 99.08703793009772 ,,8.700, 279309, 278947, 0.02212399498143878, 99.9326434291892 ,,0.340, 9634155, 7346165, 0.5826430024084188, 34.084077703592726 ,,
8.800, 24313898, 24218059, 1.920796689514574, 80.72554315010076,,8.800, 1090943, 1068236, 0.08472451252939366, 99.17176244262713 ,,8.800, 217778, 217506, 0.017250953236395528, 99.94989438242558 ,,0.344, 9600140, 7388872, 0.5860302030367543, 34.670107906629475 ,,
8.900, 23138966, 23050794, 1.8282178933448963, 82.55376104344566,,8.900, 1004024, 983051, 0.07796827364602293, 99.24973071627315 ,,8.900, 166747, 166585, 0.01321227940785518, 99.96310666183345 ,,0.348, 9563377, 7432732, 0.5895088510232389, 35.259616757652715 ,,
9.000, 21892363, 21812067, 1.7299712617377836, 84.28373230518345,,9.000, 924662, 905884, 0.07184796272375883, 99.3215786789969 ,,9.000, 126689, 126555, 0.010037398448006198, 99.97314406028146 ,,0.352, 9538487, 7480045, 0.593261365208933, 35.85287812286165 ,,
9.100, 20602590, 20529966, 1.6282845263795402, 85.912016831563,,9.100, 846904, 830364, 0.06585827955803533, 99.38743695855494 ,,9.100, 94219, 94136, 0.007466165226988356, 99.98061022550844 ,,0.355, 9523801, 7533921, 0.5975344075919663, 36.45041253045362 ,,
9.200, 19282164, 19216128, 1.524080647738463, 87.43609747930145,,9.200, 776619, 761574, 0.06040236979942676, 99.44783932835436 ,,9.200, 69068, 69016, 0.005473834232449099, 99.98608405974089 ,,0.359, 9490537, 7567082, 0.6001644907173611, 37.05057702117098 ,,
9.300, 17936361, 17876729, 1.4178494602952774, 88.85394693959672,,9.300, 711238, 697818, 0.05534571937683847, 99.50318504773121 ,,9.300, 50955, 50916, 0.004038277265842389, 99.99012233700672 ,,0.363, 9476986, 7614808, 0.6039497609819064, 37.654526782152885 ,,
9.400, 16581737, 16527992, 1.3108776520002434, 90.16482459159697,,9.400, 649695, 637250, 0.05054191733788798, 99.55372696506909 ,,9.400, 36657, 36623, 0.0029046631374606375, 99.9930270001442 ,,0.367, 9456542, 7657992, 0.6073747936916272, 38.26190157584451 ,,
9.500, 15239867, 15191505, 1.2048774227837211, 91.36970201438069,,9.500, 592331, 581032, 0.04608312485628518, 99.59981008992537 ,,9.500, 25993, 25966, 0.002059429403033692, 99.99508642954723 ,,0.371, 9447563, 7704519, 0.6110649682212024, 38.87296654406571 ,,
9.600, 13895647, 13852513, 1.0986785155597152, 92.4683805299404,,9.600, 540888, 530829, 0.04210139731432521, 99.6419114872397 ,,9.600, 18150, 18137, 0.0014384915305715965, 99.99652492107779 ,,0.375, 9435199, 7749401, 0.6146246736231494, 39.48759121768886 ,,
9.700, 12581440, 12542892, 0.9948090980593793, 93.46318962799978,,9.700, 490975, 481844, 0.03821627244842259, 99.68012775968812 ,,9.700, 12795, 12791, 0.0010144866939152722, 99.99753940777171 ,,0.379, 9428400, 7796341, 0.6183476042315759, 40.10593882192044 ,,
9.800, 11318143, 11283523, 0.8949252962205417, 94.35811492422033,,9.800, 444446, 436245, 0.03459969984945774, 99.71472745953758 ,,9.800, 9030, 9025, 7.157956698135667E-4, 99.99825520344153 ,,0.383, 9425536, 7839889, 0.6218015067057079, 40.72774032862615 ,,
9.900, 10097845, 10066875, 0.7984298070195067, 95.15654473123983,,9.900, 401708, 394428, 0.03128308728403057, 99.74601054682161 ,,9.900, 6052, 6050, 4.7984086452876215E-4, 99.99873504430606 ,,0.387, 9414238, 7879421, 0.6249368900208403, 41.35267721864699 ,,
10.000, 8936724, 8909182, 0.7066101908448911, 95.86315492208473,,10.000, 363066, 356476, 0.02827301769312037, 99.77428356451473 ,,10.000, 4167, 4161, 3.300194772403602E-4, 99.99906506378329 ,,0.391, 9401766, 7914512, 0.6277200463476467, 41.980397264994636 ,,
10.100, 7864053, 7839913, 0.6218037100529928, 96.48495863213772,,10.100, 327287, 321769, 0.025520317300737352, 99.79980388181546 ,,10.100, 2878, 2877, 2.281821764048345E-4, 99.9992932459597 ,,0.395, 9404257, 7960748, 0.6313871409282007, 42.61178440592283 ,,
10.200, 6847073, 6825679, 0.5413621969823902, 97.02632082912011,,10.200, 293677, 288884, 0.02291212435973077, 99.8227160061752 ,,10.200, 1868, 1866, 1.4799719887779672E-4, 99.99944124315857 ,,0.398, 9398273, 7997111, 0.6342711828053675, 43.246055588728204 ,,
10.300, 5925170, 5906607, 0.46846822744397515, 97.49478905656409,,10.300, 263488, 259284, 0.020564473118928124, 99.84328047929412 ,,10.300, 1255, 1252, 9.929929956859673E-5, 99.99954054245815 ,,0.402, 9396094, 8036721, 0.6374127524985881, 43.88346834122679 ,,
10.400, 5094128, 5077461, 0.40270652078018965, 97.89749557734427,,10.400, 234926, 231075, 0.018327145623934823, 99.86160762491807 ,,10.400, 872, 871, 6.908122198422344E-5, 99.99960962368013 ,,0.406, 9399327, 8079754, 0.6408258090148304, 44.52429415024162 ,,
10.500, 4348106, 4333744, 0.3437204083284977, 98.24121598567277,,10.500, 209122, 205627, 0.0163088000571799, 99.87791642497524 ,,10.500, 647, 645, 5.1156588036537455E-5, 99.99966078026817 ,,0.410, 9397637, 8115019, 0.6436227657235257, 45.167916915965144 ,,
10.600, 3689640, 3677305, 0.29165653904532113, 98.53287252471809,,10.600, 184873, 181861, 0.014423858185932751, 99.89234028316118 ,,10.600, 425, 423, 3.354920424721759E-5, 99.99969432947242 ,,0.414, 9402948, 8156348, 0.6469006736723042, 45.81481758963745 ,,
10.700, 3116026, 3105412, 0.2462982309680075, 98.7791707556861,,10.700, 163759, 161129, 0.012779550566867874, 99.90511983372805 ,,10.700, 330, 328, 2.6014512986022146E-5, 99.9997203439854 ,,0.418, 9401240, 8190827, 0.6496352907248806, 46.46445288036233 ,,
10.800, 2620123, 2610830, 0.2070716575959013, 98.986242413282,,10.800, 143344, 141022, 0.011184813286502376, 99.91630464701454 ,,10.800, 231, 229, 1.8162571566460583E-5, 99.99973850655697 ,,0.422, 9403981, 8226501, 0.6524646862622688, 47.1169175666246 ,,
10.900, 2182838, 2174569, 0.17247067307586533, 99.15871308635786,,10.900, 125006, 123003, 0.009755680593663767, 99.92606032760821 ,,10.900, 180, 179, 1.4196944586884038E-5, 99.99975270350156 ,,0.426, 9409546, 8265366, 0.6555471681134937, 47.772464734738094 ,,
11.000, 1848748, 1841370, 0.1460438014529344, 99.3047568878108,,11.000, 110687, 108893, 0.008636580627186561, 99.9346969082354 ,,11.000, 162, 159, 1.2610693795053419E-5, 99.99976531419534 ,,0.430, 9412551, 8299265, 0.658235783893107, 48.4307005186312 ,,
11.100, 1534647, 1528228, 0.12120770220369347, 99.4259645900145,,11.100, 95653, 94084, 0.007462041193907969, 99.9421589494293 ,,11.100, 135, 135, 1.0707192844856677E-5, 99.9997760213882 ,,0.434, 9407275, 8324261, 0.6602182801327369, 49.09091879876394 ,,
11.200, 1276365, 1270796, 0.10079010666578865, 99.52675469668029,,11.200, 83001, 81599, 0.0064718241080491505, 99.94863077353736 ,,11.200, 120, 118, 9.35887967180065E-6, 99.99978538026787 ,,0.438, 9417632, 8363105, 0.6632990964206303, 49.75421789518457 ,,
11.300, 1062922, 1058033, 0.08391532466731431, 99.6106700213476,,11.300, 71370, 70131, 0.005562267877321965, 99.95419304141468 ,,11.300, 129, 128, 1.015200506771596E-5, 99.99979553227293 ,,0.441, 9418367, 8396027, 0.6659102238490627, 50.42012811903363 ,,
11.400, 883081, 878714, 0.06969307252204272, 99.68036309386964,,11.400, 61741, 60581, 0.004804833101995436, 99.95899787451667 ,,11.400, 101, 101, 8.010566498744625E-6, 99.99980354283943 ,,0.445, 9420158, 8424926, 0.6682022769307183, 51.08833039596435 ,,
11.500, 730226, 726435, 0.05761543248150149, 99.73797852635114,,11.500, 52787, 51773, 0.004106248232772812, 99.96310412274944 ,,11.500, 108, 107, 8.48644173629381E-6, 99.99981202928117 ,,0.449, 9420563, 8453205, 0.6704451562378273, 51.758775552202174 ,,
11.600, 601601, 598309, 0.0474534291334733, 99.78543195548461,,11.600, 44878, 43941, 0.0034850724044631397, 99.96658919515392 ,,11.600, 103, 103, 8.169191577927686E-6, 99.99982019847275 ,,0.453, 9419966, 8479366, 0.6725200515860813, 52.43129560378826 ,,
11.700, 494579, 491711, 0.03899886696113428, 99.82443082244575,,11.700, 38580, 37818, 0.0029994417102930525, 99.9695886368642 ,,11.700, 86, 85, 6.741565865280129E-6, 99.99982694003862 ,,0.457, 9423550, 8509630, 0.6749203662842794, 53.10621597007253 ,,
11.800, 404221, 401683, 0.03185851420356531, 99.85628933664931,,11.800, 33138, 32457, 0.0025742471730652496, 99.97216288403726 ,,11.800, 78, 78, 6.186378088139413E-6, 99.9998331264167 ,,0.461, 9429395, 8541508, 0.6774486914213782, 53.783664661493916 ,,
11.900, 327142, 324870, 0.02576627716212103, 99.88205561381143,,11.900, 28232, 27619, 0.002190533095261088, 99.97435341713253 ,,11.900, 82, 82, 6.503628246505536E-6, 99.99983963004495 ,,0.465, 9422367, 8558802, 0.6788203224810742, 54.46248498397499 ,,
12.000, 263912, 261848, 0.020767839881635938, 99.90282345369307,,12.000, 24371, 23840, 0.0018908109993491557, 99.97624422813188 ,,12.000, 87, 84, 6.6622533256885985E-6, 99.99984629229827 ,,0.469, 9416458, 8578174, 0.6803567649980413, 55.14284174897303 ,,
12.100, 211127, 209236, 0.0165950465364409, 99.91941850022951,,12.100, 20841, 20389, 0.0016171034171866584, 99.97786133154906 ,,12.100, 94, 94, 7.455378721603908E-6, 99.999853747677 ,,0.473, 9423063, 8610252, 0.6829009526430584, 55.825742701616086 ,,
12.200, 167155, 165504, 0.013126548882444298, 99.93254504911197,,12.200, 18434, 17985, 0.0014264360664133628, 99.97928776761547 ,,12.200, 57, 57, 4.520814756717263E-6, 99.99985826849175 ,,0.477, 9424020, 8634622, 0.684833799232904, 56.51057650084899 ,,
12.300, 131197, 129641, 0.01028216190345225, 99.94282721101541,,12.300, 16136, 15784, 0.0012518691616496256, 99.98053963677712 ,,12.300, 81, 81, 6.424315706914006E-6, 99.99986469280746 ,,0.480, 9415570, 8649114, 0.6859831965566645, 57.196559697405654 ,,
12.400, 102996, 101578, 0.00805641303159396, 99.95088362404701,,12.400, 14780, 14428, 0.0011443213548074504, 99.98168395813194 ,,12.400, 79, 79, 6.265690627730944E-6, 99.99987095849808 ,,0.484, 9413407, 8669709, 0.6876166383095521, 57.88417633571521 ,,
12.500, 80504, 79137, 0.006276559472339003, 99.95716018351935,,12.500, 13080, 12791, 0.001014486723686034, 99.98269844485561 ,,12.500, 80, 78, 6.186378088139413E-6, 99.99987714487617 ,,0.488, 9407061, 8688149, 0.6890791615396199, 58.57325549725483 ,,
12.600, 62703, 61526, 0.00487978566403995, 99.96203996918338,,12.600, 12437, 12155, 9.640439470255448E-4, 99.98366248880265 ,,12.600, 64, 63, 4.996689994266449E-6, 99.99988214156616 ,,0.492, 9399263, 8700983, 0.6900970586727376, 59.26335255592757 ,,
12.700, 48684, 47626, 0.003777340832096458, 99.96581731001548,,12.700, 11585, 11342, 8.995628504453911E-4, 99.98456205165309 ,,12.700, 70, 69, 5.472565231815635E-6, 99.9998876141314 ,,0.496, 9389684, 8714477, 0.6911673020819857, 59.954519858009554 ,,
12.800, 38519, 37612, 0.0029831046776301173, 99.9688004146931,,12.800, 10885, 10648, 8.445199463535994E-4, 99.98540657159944 ,,12.800, 49, 49, 3.886314439985016E-6, 99.99989150044584 ,,0.500, 9385797, 8731371, 0.6925072081258451, 60.6470270661354 ,,
12.900, 30518, 29694, 0.002355107686311515, 99.97115552237942,,12.900, 10569, 10343, 8.203296210683019E-4, 99.98622690122052 ,,12.900, 50, 50, 3.965626979576547E-6, 99.99989546607281 ,,0.504, 9378892, 8745768, 0.6936490707583444, 61.34067613689374 ,,
13.000, 25326, 24501, 0.0019432374696005399, 99.97309875984902,,13.000, 10002, 9814, 7.783732863931466E-4, 99.9870052745069 ,,13.000, 51, 51, 4.0449395191680775E-6, 99.99989951101234 ,,0.508, 9366340, 8754715, 0.6943586800500697, 62.03503481694381 ,,
13.100, 20842, 20140, 0.0015973553176504987, 99.97469611516668,,13.100, 9648, 9470, 7.510897719730078E-4, 99.98775636427888 ,,13.100, 58, 58, 4.6001272963087945E-6, 99.99990411113963 ,,0.512, 9354764, 8763288, 0.695038626451988, 62.7300734433958 ,,
13.200, 18592, 17887, 0.001418664079782248, 99.97611477924646,,13.200, 9361, 9215, 7.308650737836606E-4, 99.98848722935266 ,,13.200, 52, 52, 4.124252058759609E-6, 99.99990823539169 ,,0.516, 9348765, 8777522, 0.6961675611405338, 63.42624100453633 ,,
13.300, 16638, 16023, 0.0012708254346928472, 99.97738560468115,,13.300, 9175, 9048, 7.176198792831863E-4, 99.98920484923194 ,,13.300, 51, 51, 4.0449395191680775E-6, 99.99991228033122 ,,0.520, 9325821, 8773563, 0.695853562796291, 64.12209456733262 ,,
13.400, 15306, 14694, 0.0011654190187465954, 99.9785510236999,,13.400, 8632, 8516, 6.754256069822739E-4, 99.98988027483892 ,,13.400, 60, 59, 4.679439835900325E-6, 99.99991695977104 ,,0.523, 9304915, 8773331, 0.6958351622871057, 64.81792972961973 ,,
13.500, 14403, 13846, 0.0010981619527402585, 99.97964918565263,,13.500, 8284, 8176, 6.484593427298111E-4, 99.99052873418165 ,,13.500, 50, 50, 3.965626979576547E-6, 99.99992092539803 ,,0.527, 9286717, 8774985, 0.69596634522759, 65.51389607484732 ,,
13.600, 13556, 13020, 0.0010326497634463503, 99.98068183541608,,13.600, 8219, 8111, 6.433040275050756E-4, 99.99117203820916 ,,13.600, 54, 54, 4.28287713794267E-6, 99.99992520827516 ,,0.531, 9272170, 8778124, 0.6962153072893679, 66.21011138213669 ,,
13.700, 12723, 12290, 9.747515816248575E-4, 99.9816565869977,,13.700, 7754, 7644, 6.062650704288988E-4, 99.99177830327959 ,,13.700, 50, 50, 3.965626979576547E-6, 99.99992917390215 ,,0.535, 9255212, 8779669, 0.6963378451630368, 66.90644922729973 ,,
13.800, 12486, 12046, 9.553993126324682E-4, 99.98261198631033,,13.800, 7626, 7538, 5.978579409854839E-4, 99.99237616122058 ,,13.800, 37, 37, 2.9345639648866444E-6, 99.99993210846611 ,,0.539, 9226233, 8769636, 0.6955421024533149, 67.60199132975303 ,,
13.900, 12126, 11706, 9.284330361676634E-4, 99.98354041934651,,13.900, 7083, 6996, 5.548705432653814E-4, 99.99293103176385 ,,13.900, 35, 35, 2.7759388857035827E-6, 99.999934884405 ,,0.543, 9198224, 8759878, 0.6947681706919808, 68.29675950044502 ,,
14.000, 11699, 11358, 9.008322590801571E-4, 99.98444125160559,,14.000, 6978, 6882, 5.458289134866145E-4, 99.99347686067733 ,,14.000, 53, 53, 4.20356459835114E-6, 99.9999390879696 ,,0.547, 9172148, 8752001, 0.6941434258176183, 68.99090292626263 ,,
14.100, 11261, 10910, 8.653002242088849E-4, 99.9853065518298,,14.100, 6603, 6512, 5.164832729765814E-4, 99.99399334395031 ,,14.100, 39, 39, 3.0931890440697065E-6, 99.99994218115864 ,,0.551, 9140843, 8737452, 0.6929895076791012, 69.68389243394174 ,,
14.200, 10762, 10436, 8.277060623138334E-4, 99.9861342578921,,14.200, 6319, 6235, 4.945136988650162E-4, 99.99448785764918 ,,14.200, 45, 45, 3.569064281618892E-6, 99.99994575022292 ,,0.555, 9114181, 8728805, 0.6923036921492531, 70.37619612609099 ,,
14.300, 10496, 10176, 8.070847920760415E-4, 99.98694134268419,,14.300, 6155, 6086, 4.82696130119084E-4, 99.9949705537793 ,,14.300, 40, 39, 3.0931890440697065E-6, 99.99994884341196 ,,0.559, 9083048, 8716657, 0.6913402034182953, 71.0675363295093 ,,
14.400, 10087, 9786, 7.761528867193535E-4, 99.9877174955709,,14.400, 5689, 5618, 4.455778605009881E-4, 99.99541613163979 ,,14.400, 33, 33, 2.617313806520521E-6, 99.99995146072577 ,,0.562, 9048446, 8699297, 0.6899633377309863, 71.75749966724027 ,,
14.500, 9768, 9498, 7.533108643021072E-4, 99.9884708064352,,14.500, 5423, 5364, 4.2543247485356E-4, 99.99584156411464 ,,14.500, 35, 35, 2.7759388857035827E-6, 99.99995423666465 ,,0.566, 9008778, 8675598, 0.6880837098552066, 72.44558337709547 ,,
14.600, 9322, 9034, 7.165098281854323E-4, 99.9891873162634,,14.600, 5015, 4956, 3.930729577506047E-4, 99.99623463707239 ,,14.600, 31, 31, 2.458688727337459E-6, 99.99995669535339 ,,0.570, 8968082, 8651217, 0.6861499908274254, 73.1317333679229 ,,
14.700, 9062, 8830, 7.003300623065493E-4, 99.9898876463257,,14.700, 4723, 4671, 3.7046888330368735E-4, 99.9966051059557 ,,14.700, 30, 30, 2.379376187745928E-6, 99.99995907472957 ,,0.574, 8926557, 8625630, 0.684120620876897, 73.8158539887998 ,,
14.800, 8644, 8447, 6.699533449947251E-4, 99.9905575996707,,14.800, 4456, 4402, 3.4913380952747414E-4, 99.99695423976523 ,,14.800, 27, 27, 2.141438568971335E-6, 99.99996121616815 ,,0.578, 8877738, 8592987, 0.6815316216470106, 74.49738561044681 ,,
14.900, 8114, 7931, 6.290280548304918E-4, 99.99118662772553,,14.900, 4190, 4135, 3.27957360835099E-4, 99.99728219712605 ,,14.900, 23, 23, 1.8241884106052115E-6, 99.99996304035655 ,,0.582, 8832594, 8562728, 0.6791317035115105, 75.17651731395833 ,,
15.000, 7700, 7531, 5.973030236954273E-4, 99.99178393074922,,15.000, 3780, 3739, 2.965495942351717E-4, 99.9975787467203 ,,15.000, 22, 22, 1.7448758710136805E-6, 99.99996478523242 ,,0.586, 8778091, 8523073, 0.6759865647540083, 75.85250387871233 ,,
15.100, 7258, 7105, 5.635158655365836E-4, 99.99234744661476,,15.100, 3423, 3382, 2.682350167700858E-4, 99.99784698173707 ,,15.100, 16, 16, 1.269000633464495E-6, 99.99996605423306 ,,0.590, 8726854, 8486833, 0.6731122783192113, 76.52561615703155 ,,
15.200, 6959, 6828, 5.415462814755515E-4, 99.99288899289623,,15.200, 3188, 3150, 2.4983450704487586E-4, 99.99809681624411 ,,15.200, 25, 25, 1.9828134897882734E-6, 99.99996803704654 ,,0.594, 8669060, 8443111, 0.6696445754631903, 77.19526073249473 ,,
15.300, 6590, 6468, 5.129937534539933E-4, 99.99340198664969,,15.300, 2762, 2725, 2.1612667672929738E-4, 99.99831294292085 ,,15.300, 20, 20, 1.5862507918306188E-6, 99.99996962329733 ,,0.598, 8606806, 8394968, 0.6658262318696353, 77.86108696436438 ,,
15.400, 6191, 6060, 4.8063422169622753E-4, 99.99388262087137,,15.400, 2459, 2418, 1.9177772636016184E-4, 99.9985047206472 ,,15.400, 27, 27, 2.141438568971335E-6, 99.9999717647359 ,,0.602, 8549010, 8350727, 0.6623173658055663, 78.52340433016994 ,,
15.500, 5785, 5683, 4.507333798514292E-4, 99.99433335425124,,15.500, 2085, 2058, 1.632252112693189E-4, 99.99866794585847 ,,15.500, 11, 11, 8.724379355068402E-7, 99.99997263717384 ,,0.605, 8479815, 8294747, 0.6578774498392325, 79.18128178000917 ,,
15.600, 5563, 5454, 4.325707995266048E-4, 99.99476592505076,,15.600, 1827, 1797, 1.4252463782845774E-4, 99.9988104704963 ,,15.600, 20, 20, 1.5862507918306188E-6, 99.99997422342463 ,,0.609, 8415396, 8242582, 0.6537401112114403, 79.8350218912206 ,,
15.700, 5215, 5124, 4.0639764884017654E-4, 99.9951723226996,,15.700, 1473, 1448, 1.1484456069872389E-4, 99.998925315057 ,,15.700, 22, 22, 1.7448758710136805E-6, 99.9999759683005 ,,0.613, 8344800, 8184209, 0.6491104003378638, 80.48413229155847 ,,
15.800, 4886, 4812, 3.816521245548262E-4, 99.99555397482415,,15.800, 1218, 1189, 9.430261234170076E-5, 99.99901961766933 ,,15.800, 18, 18, 1.4276257126475569E-6, 99.99997739592622 ,,0.617, 8274745, 8125159, 0.6444269948749839, 81.12855928643346 ,,
15.900, 4559, 4482, 3.55478973868398E-4, 99.99590945379802,,15.900, 991, 969, 7.685385311951896E-5, 99.99909647152246 ,,15.900, 18, 18, 1.4276257126475569E-6, 99.99997882355193 ,,0.621, 8192761, 8054011, 0.6387840663081257, 81.76734335274158 ,,
16.000, 4252, 4171, 3.3081276216088534E-4, 99.99624026656018,,16.000, 797, 782, 6.202240778066442E-5, 99.99915849393024 ,,16.000, 21, 21, 1.6655633314221496E-6, 99.99998048911526 ,,0.625, 8112820, 7983797, 0.6332152156532459, 82.40055856839483 ,,
16.100, 3882, 3809, 3.0210160898365196E-4, 99.99654236816917,,16.100, 624, 609, 4.8301338028676E-5, 99.99920679526826 ,,16.100, 18, 18, 1.4276257126475569E-6, 99.99998191674098 ,,0.629, 8026852, 7908221, 0.6272210911610764, 83.0277796595559 ,,
16.200, 3583, 3530, 2.799733997669444E-4, 99.99682234156893,,16.200, 505, 483, 3.8307957746880966E-5, 99.99924510322602 ,,16.200, 20, 20, 1.5862507918306188E-6, 99.99998350299177 ,,0.633, 7939064, 7829782, 0.6209998948680563, 83.64877955442397 ,,
16.300, 3331, 3290, 2.609383810859057E-4, 99.99708327995002,,16.300, 375, 359, 2.8473202548923946E-5, 99.99927357642856 ,,16.300, 8, 8, 6.345003167322475E-7, 99.99998413749208 ,,0.637, 7845327, 7744941, 0.6142709396965712, 84.26305049412053 ,,
16.400, 2991, 2934, 2.3270310337569829E-4, 99.9973159830534,,16.400, 310, 288, 2.2842012072674365E-5, 99.99929641844064 ,,16.400, 9, 9, 7.138128563237784E-7, 99.99998485130494 ,,0.641, 7762308, 7669394, 0.6082791152680498, 84.87132960938858 ,,
16.500, 2672, 2630, 2.0859207971304924E-4, 99.99752457513311,,16.500, 247, 234, 1.855913480904792E-5, 99.99931497757545 ,,16.500, 14, 14, 1.110375554281433E-6, 99.9999859616805 ,,0.645, 7655697, 7570299, 0.6004196391572271, 85.4717492485458 ,,
16.600, 2449, 2405, 1.9074674969957544E-4, 99.99771532188281,,16.600, 196, 177, 1.4038319919664453E-5, 99.99932901589537 ,,16.600, 13, 13, 1.0310630146899022E-6, 99.9999869927435 ,,0.648, 7555283, 7476909, 0.593012641084774, 86.06476188963059 ,,
16.700, 2210, 2160, 1.7131516812934842E-4, 99.99788663705094,,16.700, 183, 163, 1.2927944332798338E-5, 99.9993419438397 ,,16.700, 14, 14, 1.110375554281433E-6, 99.99998810311907 ,,0.652, 7447132, 7375555, 0.584973997947014, 86.64973588757759 ,,
16.800, 1916, 1868, 1.4815589540075134E-4, 99.99803479294634,,16.800, 156, 135, 1.0707193159066108E-5, 99.99935265103285 ,,16.800, 9, 9, 7.138128563237784E-7, 99.99998881693192 ,,0.656, 7335345, 7269511, 0.5765633789985697, 87.22629926657616 ,,
16.900, 1752, 1697, 1.3459344459051123E-4, 99.99816938639093,,16.900, 144, 134, 1.06278806171471E-5, 99.99936327891348 ,,16.900, 12, 12, 9.517504750983712E-7, 99.9999897686824 ,,0.660, 7217727, 7157004, 0.5676401631067453, 87.79393942968291 ,,
17.000, 1598, 1561, 1.2380693400458931E-4, 99.99829319332494,,17.000, 156, 139, 1.1024443326742141E-5, 99.9993743033568 ,,17.000, 16, 16, 1.269000633464495E-6, 99.99999103768303 ,,0.664, 7108024, 7051543, 0.5592757833688828, 88.3532152130518 ,,
17.100, 1462, 1434, 1.1373423661920632E-4, 99.99840692756155,,17.100, 147, 132, 1.0469255533309084E-5, 99.99938477261233 ,,17.100, 10, 10, 7.931253959153094E-7, 99.99999183080843 ,,0.668, 6978371, 6926706, 0.5493746438638949, 88.9025898569157 ,,
17.200, 1179, 1148, 9.105083935763519E-5, 99.9984979784009,,17.200, 113, 93, 7.376066398467764E-6, 99.99939214867874 ,,17.200, 10, 10, 7.931253959153094E-7, 99.99999262393382 ,,0.672, 6855757, 6807798, 0.5399437484061451, 89.44253360532184 ,,
17.300, 1084, 1046, 8.296095641819373E-5, 99.99858093935732,,17.300, 127, 111, 8.803692153009912E-6, 99.99940095237089 ,,17.300, 2, 2, 1.5862507918306187E-7, 99.99999278255889 ,,0.676, 6719786, 6675509, 0.5294515718561211, 89.97198517717796 ,,
17.400, 910, 874, 6.931919303011598E-5, 99.99865025855036,,17.400, 130, 116, 9.200254862604952E-6, 99.99941015262574 ,,17.400, 10, 10, 7.931253959153094E-7, 99.9999935756843 ,,0.680, 6591245, 6550037, 0.5195000688884925, 90.49148524606645 ,,
17.500, 772, 746, 5.916718306689534E-5, 99.99870942573342,,17.500, 141, 114, 9.041629778766936E-6, 99.99941919425552 ,,17.500, 6, 6, 4.758752375491856E-7, 99.99999405155953 ,,0.684, 6458053, 6419407, 0.5091394718416509, 91.0006247179081 ,,
17.600, 715, 688, 5.4567053552310984E-5, 99.99876399278698,,17.600, 120, 99, 7.851941649981814E-6, 99.99942704619718 ,,17.600, 3, 3, 2.379376187745928E-7, 99.99999428949715 ,,0.688, 6313399, 6277664, 0.49789747454232847, 91.49852219245042 ,,
17.700, 625, 589, 4.6715108346382514E-5, 99.99881070789533,,17.700, 109, 96, 7.614004024224788E-6, 99.9994346602012 ,,17.700, 12, 12, 9.517504750983712E-7, 99.99999524124762 ,,0.691, 6165252, 6131334, 0.4862916706238997, 91.98481386307432 ,,
17.800, 570, 540, 4.2828792032337106E-5, 99.99885353668736,,17.800, 95, 81, 6.424315895439665E-6, 99.9994410845171 ,,17.800, 4, 4, 3.1725015836612375E-7, 99.99999555849779 ,,0.695, 6010614, 5979110, 0.4742183985971185, 92.45903226167144 ,,
17.900, 485, 459, 3.640447322748654E-5, 99.99888994116058,,17.900, 120, 100, 7.93125419190082E-6, 99.99944901577129 ,,17.900, 4, 4, 3.1725015836612375E-7, 99.99999587574794 ,,0.699, 5853620, 5823959, 0.4619129787669529, 92.9209452404384 ,,
18.000, 449, 430, 3.4104408470194366E-5, 99.99892404556905,,18.000, 129, 106, 8.40712944341487E-6, 99.99945742290073 ,,18.000, 7, 7, 5.551877771407165E-7, 99.99999643093572 ,,0.703, 5701160, 5673252, 0.44996002386273204, 93.37090526430113 ,,
18.100, 394, 365, 2.894909091074638E-5, 99.99895299465996,,18.100, 200, 163, 1.2927944332798338E-5, 99.99947035084506 ,,18.100, 5, 5, 3.965626979576547E-7, 99.99999682749842 ,,0.707, 5526768, 5500677, 0.4362726623427236, 93.80717792664386 ,,
18.200, 406, 375, 2.9742216689122992E-5, 99.99898273687666,,18.200, 200, 159, 1.2610694165122305E-5, 99.99948296153923 ,,18.200, 7, 7, 5.551877771407165E-7, 99.99999738268619 ,,0.711, 5362602, 5337922, 0.423364149961504, 94.23054207660536 ,,
18.300, 381, 344, 2.7283526776155492E-5, 99.99901002040343,,18.300, 209, 163, 1.2927944332798338E-5, 99.99949588948357 ,,18.300, 3, 3, 2.379376187745928E-7, 99.99999762062382 ,,0.715, 5188768, 5165401, 0.40968107131863346, 94.64022314792399 ,,
