Sample DMT-913-170106-MOSAIC.  Mon Jan 09 15:27:02 PST 2017

Apparent R'max,,,,,,Apparent R'min,,,,,,Apparent R'bi,,,,,,Apparent anisotropy (R'bi/R'max),
mean:,7.717,,,,,mean:,4.467,,,,,mean:,3.250,,,,,mean:,0.394
mode:,6.450,,,,,mode:,5.450,,,,,mode:,0.750,,,,,mode:,0.150
s.d.:,1.788,,,,,s.d.:,1.539,,,,,s.d.:,2.272,,,,,s.d.:,0.217

Apparent R'max, frequency (whole), frequency (binder excl), frequency %, cumulative probability, _,Apparent R'min, frequency (whole), frequency (binder excl), frequency %, cumulative probability, _,Apparent R'bi, frequency (whole), frequency (binder excl), frequency %, cumulative probability, _,Apparent anisotropy (R'bi/R'max), frequency (whole), frequency (binder excl), frequency %, cumulative probability, _,
6.000, 30124906, 29560082, 2.1793043353700963, 17.906539108966086,,6.000, 19913942, 19732624, 1.4547792198759129, 89.30201099659762 ,,6.000, 9314256, 9256304, 0.6824170324258088, 86.52882974097047 ,,0.234, 19778031, 8380683, 0.6178622506954637, 30.04270020932499 ,,
6.100, 32981055, 32443128, 2.3918556620839877, 20.298394771050074,,6.100, 16588201, 16425828, 1.2109871066136935, 90.51299810321132 ,,6.100, 9041392, 8985790, 0.6624735040899162, 87.19130324506038 ,,0.238, 19271894, 8357957, 0.616186786117063, 30.658886995442057 ,,
6.200, 35216428, 34706487, 2.558720831172454, 22.857115602222528,,6.200, 13796517, 13649664, 1.0063156093932735, 91.51931371260459 ,,6.200, 8774677, 8721587, 0.642995251515455, 87.83429849657584 ,,0.242, 18788784, 8333821, 0.6144073698949263, 31.27329436533698 ,,
6.300, 36666181, 36183275, 2.6675963914913505, 25.52471199371388,,6.300, 11540374, 11408374, 0.8410774678407011, 92.36039118044529 ,,6.300, 8505134, 8454535, 0.623306957640991, 88.45760545421683 ,,0.246, 18318867, 8307373, 0.6124575024668905, 31.885751867803872 ,,
6.400, 37292458, 36835189, 2.715658470834989, 28.240370464548867,,6.400, 9742614, 9624524, 0.709563893600618, 93.06995507404591 ,,6.400, 8253224, 8204334, 0.6048609964960275, 89.06246645071285 ,,0.250, 17889219, 8275094, 0.6100777470710357, 32.49582961487491 ,,
6.500, 37109936, 36678196, 2.7040842294129677, 30.944454693961834,,6.500, 8343749, 8237884, 0.6073344558203848, 93.67728952986629 ,,6.500, 7998579, 7951784, 0.586241856336074, 89.64870830704892 ,,0.254, 17462446, 8246684, 0.6079832320366096, 33.10381284691152 ,,
6.600, 36493240, 36083143, 2.6602142028455518, 33.60466889680739,,6.600, 7244605, 7148769, 0.5270399207370043, 94.2043294506033 ,,6.600, 7744681, 7699691, 0.5676564083046222, 90.21636471535355 ,,0.258, 17065934, 8225374, 0.6064121614493652, 33.71022500836088 ,,
6.700, 35517272, 35134039, 2.590241918536019, 36.194910815343405,,6.700, 6361175, 6273065, 0.46247901986734724, 94.66680847047064 ,,6.700, 7492007, 7449008, 0.5491749119169065, 90.76553962727046 ,,0.262, 16688736, 8200847, 0.6046039189203484, 34.31482892728123 ,,
6.800, 34416667, 34055576, 2.510732697572551, 38.705643512915955,,6.800, 5641912, 5561282, 0.4100031242408489, 95.07681159471149 ,,6.800, 7243838, 7202975, 0.5310362347798095, 91.29657586205026 ,,0.266, 16324164, 8169548, 0.6022964136031186, 34.91712534088435 ,,
6.900, 33230855, 32891185, 2.424888471755927, 41.13053198467188,,6.900, 5039309, 4965338, 0.36606740908154056, 95.44287900379304 ,,6.900, 6997539, 6958154, 0.5129869118215835, 91.80956277387185 ,,0.270, 15977892, 8144078, 0.6004186488045677, 35.51754398968892 ,,
