GYC1-1-anisocolor-mosaic_component_histograms.csv






anisotropy,coke,fusedcarbon
0.0,0.0,0.0
0.00390625,4.200091065405228E-6,1.3797756758735058E-6
0.0078125,1.4280309622377777E-4,2.9172400004182695E-5
0.01171875,0.0014162383988618322,2.633400432810005E-4
0.015625,0.006649390324392692,0.0012382501136910518
0.01953125,0.020409534822516437,0.0036299926924123543
0.0234375,0.04573430698530537,0.008017876452500941
0.02734375,0.08199175464938006,0.014452755983153294
0.03125,0.12587511381055416,0.02290072822490509
0.03515625,0.1721859640655684,0.032876506361470534
0.0390625,0.21660289633401303,0.04383488189006876
0.04296875,0.25702780358675403,0.05509247162952069
0.046875,0.2927503858078458,0.06673324478524378
0.05078125,0.3241287815315961,0.07866850149236045
0.0546875,0.3512885088640749,0.09030020755078494
0.05859375,0.3745146893718377,0.101860165274064
0.0625,0.3947668823213655,0.11304462690269464
0.06640625,0.41317087366015093,0.12394859984750127
0.0703125,0.4287010334584149,0.13544942432752863
0.07421875,0.4422403500916767,0.14587698044253722
0.078125,0.45474369810945997,0.1567947511441026
0.08203125,0.4650171208554412,0.16736343859967198
0.0859375,0.4738893286052176,0.17732167387407274
0.08984375,0.4815010244094802,0.1874170982728175
0.09375,0.48840306636565345,0.19703019251743906
0.09765625,0.494540853289887,0.2067189773134228
0.1015625,0.4992228240340654,0.21558679558226182
0.10546875,0.5028833649395301,0.22449403601326867
0.109375,0.5070616478397881,0.23395200404975985
0.11328125,0.510268255826261,0.24224130208878622
0.1171875,0.5129501755134862,0.25088066892786276
0.12109375,0.5149067717821089,0.2588354699208952
0.125,0.5165834158270258,0.2669168160544863
0.12890625,0.518021623932999,0.2748483579718397
0.1328125,0.519187149203649,0.28233502078912937
0.13671875,0.5199250728954479,0.2899017105956197
0.140625,0.52040372173494,0.29692890811284345
0.14453125,0.5209069249529683,0.3043243086247146
0.1484375,0.5209859189733907,0.31078087034455926
0.15234375,0.5213952663103036,0.3180227215347868
0.15625,0.5216324099135351,0.3245677860086981
0.16015625,0.5214913837789158,0.3314114733610307
0.1640625,0.5211199988035555,0.33753136981596227
0.16796875,0.5206589580381453,0.3434535641276222
0.171875,0.5209681493573448,0.35030099658536074
0.17578125,0.5204534766598686,0.3559115587050841
0.1796875,0.5199874280935727,0.3616839488005063
0.18359375,0.5199005185169115,0.3677728988581361
0.1875,0.5197052142823703,0.3733493608075843
0.19140625,0.5189556595691595,0.3789445482840622
0.1953125,0.5189262589317016,0.3844175270578199
0.19921875,0.518206912565769,0.3895144184044966
0.203125,0.5179006290019225,0.3951255718566525
0.20703125,0.517899013582282,0.40047929858985254
0.2109375,0.5167415654098347,0.4048386012823695
0.21484375,0.5163010404738594,0.40962543732359624
0.21875,0.5161422447231943,0.4148626715675905
0.22265625,0.515552778096361,0.41949201607095693
0.2265625,0.5146936979315215,0.4239299659769986
0.23046875,0.5149872196802078,0.42957581093186215
0.234375,0.514685943917247,0.4339370847324875
0.23828125,0.5140623919359983,0.43837404908447497
0.2421875,0.5135494962001268,0.4423367648255837
0.24609375,0.5131031557534453,0.446972416874897
0.25,0.5131963654667047,0.45133033979173803
0.25390625,0.5123314697911592,0.45556230890045296
0.2578125,0.5122624913725081,0.4598778529929635
0.26171875,0.5121734817503143,0.4641616622449291
0.265625,0.5118192202231437,0.46828305218876326
0.26953125,0.5114089036344466,0.47221166775959683
0.2734375,0.5108468991415025,0.4756804238087428
0.27734375,0.5114332964710187,0.4801579929877632
0.28125,0.5107963365067536,0.4839237950288437
0.28515625,0.5105220382517898,0.4875076637915197
0.2890625,0.5108766228628885,0.4916816823218479
0.29296875,0.5107454507880766,0.495401360433192
