PDC1-1-anisocolor-mosaic_component_histograms.csv






anisotropy,coke,fusedcarbon
0.0,0.005446618639939771,0.005468750804647653
0.00390625,3.9407569068932045E-6,2.041340352612039E-6
0.0078125,1.2462643718049758E-4,6.81065372189653E-5
0.01171875,0.0011456108724747453,5.775137433935151E-4
0.015625,0.005359593591579212,0.002439030568580003
0.01953125,0.015961707454962018,0.006605406228261175
0.0234375,0.035477977639941705,0.013346654378168897
0.02734375,0.06411710006437916,0.02237772967452025
0.03125,0.09782305068185455,0.03259148334061674
0.03515625,0.13357704550348323,0.0436275260160245
0.0390625,0.1671655944047741,0.054582471806514855
0.04296875,0.19699860197379573,0.06533569605488801
0.046875,0.22212404702112457,0.07607982705987223
0.05078125,0.2435657053515305,0.08646802253791923
0.0546875,0.2615651125237652,0.09653220162908796
0.05859375,0.2766458966118321,0.10632414014777652
0.0625,0.2894180539452775,0.11575049316695184
0.06640625,0.30132111018254837,0.12536038124146656
0.0703125,0.3110539587515523,0.13414909376504416
0.07421875,0.3202963472838525,0.1434284702788314
0.078125,0.3284660289464555,0.15239292364912935
0.08203125,0.33495596297749525,0.16026043494449183
0.0859375,0.3412030478641477,0.1685067076634617
0.08984375,0.3470762534392587,0.17679028123796567
0.09375,0.3519834809775674,0.18429833105487275
0.09765625,0.3574900319621328,0.19260361706767268
0.1015625,0.36128136850297304,0.19934634982874594
0.10546875,0.36529535780905265,0.20682155262361554
0.109375,0.36923611471594586,0.21377918285090008
0.11328125,0.37293976941560764,0.22090049145918506
0.1171875,0.37595921019731016,0.2275465389181028
0.12109375,0.37909572429878824,0.23401313400238632
0.125,0.3827174440944275,0.24085756262829883
0.12890625,0.384494232864823,0.24657702714352636
0.1328125,0.3872361786809984,0.2527858566141937
0.13671875,0.3900909286636336,0.25890616614411605
0.140625,0.3921425852282849,0.26438196885179993
0.14453125,0.393463067188503,0.26927413379503257
0.1484375,0.3953974862351742,0.2747619989684365
0.15234375,0.3975443777584088,0.2803302187211751
0.15625,0.3992482625260267,0.285515594369601
0.16015625,0.40125328680061306,0.2905580761933441
0.1640625,0.40305798926576575,0.2957338018691941
0.16796875,0.4045088446003202,0.3006322764098803
0.171875,0.4059308010508908,0.3054899241435141
0.17578125,0.4068872555918347,0.3096054518707757
0.1796875,0.40832218370055723,0.3144621717224311
0.18359375,0.4098321503887151,0.3185448524276552
0.1875,0.41134260967148634,0.3232696274619736
0.19140625,0.41278229952813805,0.3277165946319411
0.1953125,0.4136141276319014,0.3316730833880946
0.19921875,0.41510997327447624,0.3358119937412134
0.203125,0.4160140485881994,0.33984957938228433
0.20703125,0.4168778953418313,0.34318642855322223
0.2109375,0.41860033450655243,0.34766809850918406
0.21484375,0.418701808996905,0.35092273733683044
0.21875,0.4196535017899197,0.3545737673456749
0.22265625,0.42126346518459,0.3586289827443366
0.2265625,0.42182699342227575,0.36208998252399244
0.23046875,0.4224470058422936,0.3652364303129504
0.234375,0.4239612416837673,0.3692005277013273
0.23828125,0.42466515938626115,0.3723766677135959
0.2421875,0.4252874705811414,0.37562629597855857
0.24609375,0.4262321028513646,0.37900100273421766
0.25,0.42718724380667283,0.38242655742229636
0.25390625,0.42815962557344867,0.3857415085785426
0.2578125,0.4283514090762508,0.3882202524958007
0.26171875,0.42971392577680917,0.3920206715031772
0.265625,0.43013854233352694,0.3948199058557954
0.26953125,0.4308649551900309,0.3977065466907846
0.2734375,0.43197690543059253,0.4010088786521237
0.27734375,0.4330975581759903,0.4044431554308
0.28125,0.4337357965967026,0.4072281004009499
0.28515625,0.43447682309340296,0.4099549599592482
0.2890625,0.43562653892098907,0.41322889873204643
0.29296875,0.4359982836558726,0.4157898529925962
0.296875,0.43668348276305863,0.41846270981974804
0.30078125,0.4376583275029014,0.42154958758568883
0.3046875,0.43887437940508683,0.4245603790293959
0.30859375,0.43920343260681244,0.42680808033401746
0.3125,0.44032129398273445,0.4299704876930049
